id,cisi,region,site,area-section,block-house,room-grid,excavation-idno,time,period,phase,depth,boss,material,color,shape,cross-section,preservation,symbol,cult,type,sides,condition,complete,dir.,class,text length,signs,h,v,th,horizontal(mm),vertical(mm),thickness(mm),text,sanskrit,translation,notes
2030.1,L-64,Gujarat/Kutch,Lothal,--,--,--,05262(S090),-,-,-,- -,PB,Steatite,-,-,-,fragment,-,-,SEAL,1,Poor,?,R/L,UC,2+?,2,0.5(ext),0.9(ext),,0,0,0,]740-760[
2031.1,L-65,Gujarat/Kutch,Lothal,--,--,--,17371(S107),-,-,-,- -,PB,Steatite,-,square,rectangular,fragment,Bull1:W,SAF,SEAL:S,1,Poor,?,R/L,UC,3+?,3,,,,0,27,8 - 12.5,]240-002-861+
2032.1,L-66,Gujarat/Kutch,Lothal,--,--,--,07341(2)CLIV-A/B,-,-,-,-0 ft,PBSG,Steatite,-,square,rectangular,complete,Bull1:W,SAN,SEAL:S,5,Poor,Y,NR,NU,1,1,,,,32,33.5,10 - 14,+013+,ref:24.1
2032.2,L-66,Gujarat/Kutch,Lothal,--,--,--,07341(2)CLIV-A/B,-,-,-,-0 ft,PBSG,Steatite,-,square,rectangular,complete,Bull1:W,SAN,SEAL:S,5,Poor,Y,NR,TS,1,1,,,,32,33.5,10 - 14,+647+,ref:326.1
2032.3,L-66,Gujarat/Kutch,Lothal,--,--,--,07341(2)CLIV-A/B,-,-,-,-0 ft,PBSG,Steatite,-,square,rectangular,complete,Bull1:W,SAN,SEAL:S,5,Poor,N,-,??,1,0,,,,32,33.5,10 - 14,+000+
2032.4,L-66,Gujarat/Kutch,Lothal,--,--,--,07341(2)CLIV-A/B,-,-,-,-0 ft,PBSG,Steatite,-,square,rectangular,complete,Bull1:W,SAN,SEAL:S,5,Poor,Y,NR,ZN,1,1,,,,32,33.5,10 - 14,+220+,ref:187.2
2032.5,L-66,Gujarat/Kutch,Lothal,--,--,--,07341(2)CLIV-A/B,-,-,-,-0 ft,PBSG,Steatite,-,square,rectangular,complete,Bull1:W,SAN,SEAL:S,5,Poor,N,R/L,??,7,3,,,,32,33.5,10 - 14,+000-904-220-032-000-000-000+
2033.1,L-78 ,Gujarat/Kutch,Lothal,SRG 2-,--,--,14975(S008) CLV-D.1*,-,-,III,- -,PN,Clay,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Poor,N,R/L,??,4,3,1.5,0.75,,38.1,19.1,0 - 13,+090-740-000-503+
2034.1,L-79,Gujarat/Kutch,Lothal,SRG 2C 5,--,--,12923(S060) CLX-A2,-,Layer 6A,III,-1.66 ft,PN,Steatite,-,cuboid-convex,plano-convex,chipped,None,None,SEAL:R,1,Poor,N,R/L,??,5,3,1.25,0.75,,31.8,19.1,4 - 8.5,+000-003-742-000-001+
2035.1,L-80,Gujarat/Kutch,Lothal,--,--,--,00761(S114),-,-,-,- -,-,Clay,-,square,-,fragment,-,-,SEAL:S,1,Poor,N,-,??,3+?,2,,,,0,16,0,+031-625-000[
2036.1,L-82,Gujarat/Kutch,Lothal,--,--,--,17373(S105),-,-,-,- -,P,Steatite,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Poor,Y,R/L,SC,4,4,,,,18,14.5,0,+806-231-002-221+,ama-avamaH,"The mighty[RV] youngest one[RV]"
2037.1,L-83,Gujarat/Kutch,Lothal,SRG 3B-C 5,--,--,05228CLV-C*,-,Layer 4-6,III,-4.3 ft,PN,Agate,Grey,oval,plano-convex,slightly chipped,None,None,SEAL:L,1,Poor,Y,R/L,SP,5,5,,,,29,14,1 - 9,+740-806-240-002-820+,ref:1875.1
2038.1,L-84,Gujarat/Kutch,Lothal,--,--,--,01980,-,-,-,- -,PN,-,-,cuboid-convex,plano-convex,complete,-,-,SEAL:R,1,Fair,Y,R/L,SC,3,3,,,,18.3,12,1 - 6,+048-002-817+,rava-ASA,"Desire[RV] to roar[√रु अच्]"
2039.1,L-85,Gujarat/Kutch,Lothal,--,--,--,01980(1),-,-,-,- -,PN,-,-,cuboid-convex,plano-convex,complete,-,-,SEAL:R,1,Fair,Y,-,SC,2,2,,,,19,12,6 - 11,+285-705+,anas,"Cart[RV]"
2040.1,L-86,Gujarat/Kutch,Lothal,SRG 2A 6,--,--,01258(S011) CLVI-B.2,-,Layer 10,III,-4.7 ft,PN,Clay,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Poor,N,R/L,??,3,2,0.5,0.25,,12.7,6.4,0 - 5,+000-845-616+
2041.1,L-87,Gujarat/Kutch,Lothal,SRG 2AX 4,--,--,04133(S069) CLX-C1,-,Layer 3,III,-1.75 ft,P,Steatite,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fair,Y,R/L,LP,9,9,1.25,0.32,,31.8,8.1,2 - 6.5,+740-032-840-233-220-032-060-825-002+,varma-samam dahana,"like[RV] armor[RV], O Agni[MBh]"
2042.1,L-88,Gujarat/Kutch,Lothal,SRG 2B 27-C 27,--,--,03269(S010) CLVI-B.1,-,Layer 3,III,- -,P,Steatite,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Fine,Y,R/L,MS,6,6,0.91,0.32,,23.1,8.1,0,+405-005-001-063-615-262+,tana tApa-ra,"O Roarer[√तन्] O heat[Mn] giver[Sis]"
2043.1,L-89,Gujarat/Kutch,Lothal,--,--,--,15337(S067),-,-,-,- -,P,Steatite,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Good,Y,R/L,SP,5,5,0.86,0.32,,21.8,8.1,0,+527-555-235-002-861+,rava-A-maham,"Food[ŚBr], O roaring[√रु अच्] mighty one[RV]"
2044.1,L-90,Gujarat/Kutch,Lothal,--,--,--,05336,-,-,-,- -,P,-,-,cuboid-convex,plano-convex,complete,-,-,SEAL:R,1,Fair,Y,R/L,IT,5,5,,,,22,9,0,+423-003-060-407-140+,taram jaya,"Win[√जि लोट् 2s] transcendence[MBh]"
2045.1,L-91,Gujarat/Kutch,Lothal,--,--,--,14204,-,-,-,- -,P,-,-,cuboid-convex,plano-convex,complete,-,-,SEAL:R,1,Poor,Y,-,IM,3,3,,,,17.5,8,2 - 6,+416-002-824+,ref:2024.1
2046.1,L-92,Gujarat/Kutch,Lothal,SRG 2-,--,--,12341(S070) CLX-C2,-,-,II,- -,P,Steatite,-,cuboid-convex,plano-convex,complete,None,None,SEAL:R,1,Poor,Y,R/L,IT,6,6,0.85,0.38,,21.6,9.7,2 - 5,+520-070-255-832-002-817+,ravatam mana,"Honor[√मन् लोट्] the Roaring one[ĀpŚr]"
2047.1,L-93,Gujarat/Kutch,Lothal,SRG 3B 6,--,--,13994(S072) CLX-C4,-,Layer 4,III,-2.75 ft,P,Steatite,-,cuboid-convex,plano-convex,fragment,None,None,SEAL:R,1,Poor,?,-,UC,4+?,4,0.4,0.2,,10.2,5.1,1 - 3,+719-001-595-820[
2048.1,L-94,Gujarat/Kutch,Lothal,SRG 2L 28,--,--,13004(S071) CLX-C3,-,Layer 2,IV,-0.9 ft,P,Steatite,-,cuboid-convex,plano-convex,fragment,None,None,SEAL:R,1,Poor,N,R/L,??,2+?,1,0.6,0.5,,0,12.7,2,+111-000[
2049.1,L-95,Gujarat/Kutch,Lothal,SRG 2-,--,--,06184(S082) CLX-E5,-,-,III,- -,PB,Clay,-,rectangular,rectangular,slightly chipped,None,None,SEAL:R,1,Poor,N,L/R,??,5,4,1.6,1.1,,40.6,27.9,10 - 20,+740-000-175-002-880+
2050.1,L-96,Gujarat/Kutch,Lothal,SRG 2AX 6,--,--,04346(S081) CLX-E4,-,Layer 6,IV,-2.75 ft,PBSG,Clay,-,rectangular,-,chipped,None,None,SEAL:R,1,Poor,N,R/L,??,3,2,1.5,0.75,,38.1,19.1,6 - 15,+400-000-692+
2051.1,L-97,Gujarat/Kutch,Lothal,SRG 2GX 9,--,--,14370(S005) CLV-B,-,Layer 2,IV,-1.1 ft,PB,-,-,rectangular,-,complete,None,None,SEAL:R,1,Fair,Y,R/L,SC,2,2,0.9,0.75,,22.9,19.1,8,+409-015+,ref:232.1
2052.1,L-98,Gujarat/Kutch,Lothal,SRG 3BX 2,--,--,15263(S004) CLV-A,-,Layer 5,II,-4.1 ft,PBVF,Steatite,-,rectangular,-,complete,None,None,SEAL:R,1,Good,Y,R/L,MT,4,4,0.9,0.5,,22.9,12.7,4 - 9,+520-220-415-519+,sahatman,mighty[RV] 
2053.1,L-101,Gujarat/Kutch,Lothal,SRG 1XI-XIV,--,--,00400(S078) CLX-E1,-,Layer 13,IV,-5.4 ft,PN,Clay,-,cuboid,rectangular,complete,None,None,MISC,1,Poor,Y,R/L,SC,5,5,1.7,0.75,,43.2,19.1,0,+390-700-790-032-063+,tasa rARa-ra,"O destroyer[√तस् अच्] O roarer[√रण् घञ् ; śis]"
2054.1,L-102,Gujarat/Kutch,Lothal,SRG 2D 2,--,--,06047(S059) CLX-A1,-,Layer 3,IV,-1.66 ft,PN,Steatite,-,cuboid,rectangular,complete,None,None,SEAL:R,1,Fair,Y,R/L,AN,2,2,1.37,0.75,,34.8,19.1,0,+154-005+,paya,"O wanderer[√पय् अच्]"
2055.1,L-103,Gujarat/Kutch,Lothal,SRG 2AX 3,--,--,03453(S064) CLX-D2,-,Layer 2,IV,-0.9 ft,PN,Clay,-,cuboid,rectangular,fragment,None,None,SEAL:R,1,Poor,N,R/L,??,3+?,2,1.0,0.75,,25.4,19.1,0,+740-575-000[
2056.1,L-104,Gujarat/Kutch,Lothal,SRG 2FX 4,--,--,15287(S009) CLVI-A,-,Layer 2,II,-1.1 ft,PN,Clay,-,cuboid,rectangular,fragment,None,None,SEAL:R,1,Poor,N,-,??,4,1,1.46,0.6,,37.1,15.2,0,+544-000-000-000+
2057.1,L-105,Gujarat/Kutch,Lothal,SRG 2A 7,--,--,03870(S063) CLX-B1,-,Layer 2,III,-1.05 ft,P,Clay,-,-,-,fragment,None,None,SEAL:R,1,Poor,Y,NR,TS,1,1,0.65,0.55,,16.5,14,0,+586+,baBa,shining[√भा]
2058.1,L-106,Gujarat/Kutch,Lothal,--,--,--,17171(S086),-,-,-,- -,P,Steatite,-,-,-,fragment,None,None,SEAL:R,1,Poor,Y,NR,TS,1,1,0.5,0.5,,12.7,12.7,0,+550+,ref:335.1
2059.1,L-110,Gujarat/Kutch,Lothal,SRG 2B 5,--,--,01123(S065) CLX-A3,-,Layer 6,III,-4 ft,NN,Clay,-,rectangular,-,chipped,None,None,SEAL:R,1,Poor,N,-,??,4,3,1.2,0.75,,30.5,19.1,0,+000-844-627-001+
2060.1,L-111,Gujarat/Kutch,Lothal,--,--,--,10924(S006),-,-,-,- -,NN,Shell,-,rectangular,-,complete,None,None,SEAL:R,1,Good,Y,R/L,MT,4,4,1.25,0.82,,31.8,20.8,0,+740-904-240-235+,ref:574.1
2061.1,L-112,Gujarat/Kutch,Lothal,SRG 2B15,--,--,03062(S007) CLV-D.2*,-,Layer 15,III,-6.7 ft,NN,Clay,-,rectangular,-,complete,None,None,SEAL:R,1,Poor,Y,R/L,IT,6,6,1.75,0.75,,44.5,19.1,0,+740-760-605-002-540-590+,vaDa vana-ram,"O Destroyer[RV] giver[Sis] of plenty[RV]"
2062.1,L-113,Gujarat/Kutch,Lothal,SRG 1IX-XI,--,--,00769(S076) CLX-D3,-,Layer 15,I,-10.25 ft,NN,Steatite,-,rectangular,-,fragment,None,None,SEAL:R,1,Poor,N,-,??,2+?,1,1.0,0.5,,25.4,12.7,0,]000-550+
2063.1,L-114,Gujarat/Kutch,Lothal,SRG 1AX 1,--,--,02762(S061) CLX-A3,-,Layer 2,IV,-0.9 ft,NN,Steatite,-,rectangular,-,complete,None,None,SEAL:R,1,Poor,Y,R/L,LP,9,9,1.65,0.5,,41.9,12.7,0,+740-407-590-904-220-032-803-060-920+,damaH sama-Avaran,"House[RV], fully surrounding[आ-√वृ शतृँ]"
2064.1,L-115,Gujarat/Kutch,Lothal,SRG 3FX 6,--,--,13017(S066) CLX-B4,-,Layer 3-8,III,-4.5 ft,NN,Clay,-,rectangular,-,complete,None,None,SEAL:R,1,Poor,Y,R/L,SC,4,4,1.6,0.6,,40.6,15.2,0,+575-705-056-031+,aja-jAnam,"The unborn[RV] origin/creator[RV]"
2065.1,L-116,Gujarat/Kutch,Lothal,--,--,--,05008(S092) CLIII-B,-,-,III,- -,NN,Steatite,-,-,-,complete,None,None,MISC,1,Poor,N,-,??,3,2,1.75,0.75,,44.5,19.1,0,+000-611-820+
2066.1,L-118,Gujarat/Kutch,Lothal,SRG 2E 2,--,--,03658(S077) CLX-D4,-,Layer 4,III,-2.45 ft,NN,Agate,Brown,rectangular,-,complete,None,None,SEAL:R,1,Poor,Y,L/R,AN,2,2,0.55,0.5,,14,12.7,0,+140-032+,sat,"Reality/existence (aspect of Brahman)[RV]"
2067.1,L-122,Gujarat/Kutch,Lothal,SRG 3C 2,--,--,09989(S062) CLX-A4,-,Layer 7,III,-3.66 ft,NN,Agate,-,cuboid,rectangular,complete,None,None,SEAL:R,1,Fair,Y,R/L,IT,6,6,1.2,0.15,,30.5,3.8,0,+527-550-740-443-060-820+,rama-pAna-ASam,"Consuming[ŚBr] the delightful drink[RV]"
2068.1,L-124,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01853(T027) CLXIII-E3,-,Layer 2,II-III,-2.5 ft,-,Clay,-,-,-,complete,-,-,TAG:L,1,Poor,Y,R/L,MS,8,8,1.5,1.5,,38.1,38.1,0,+090-740-220-055-001-741-500-705+,Anana-ja mAna,"Honored[√मन् घञ्] Brahmin[born:RV from the mouth:R]"
2069.1,L-125,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01876(T018) CLXIII-B4,-,Layer 2,II-III,-2.5 ft,-,Clay,-,-,-,fragment,Bull1,S,TAG:L,1,Poor,Y,R/L,MS,8,8,1.5,1.1,,38.1,27.9,0,+090-740-220-055-001-741-500-705+,ref:2068.1
2070.1,L-126,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01877(T011) CLXIII-A1,-,Layer 2,III,-2.5 ft,-,Clay,-,-,-,fragment,Bull1,-,TAG:L,1,Poor,Y,R/L,MS,8,8,1.4,1.2,,35.6,30.5,0,+090-740-220-055-001-741-500-705+,ref:2068.1
2071.1,L-128,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01873(T026) CLXIII-E2,-,Layer 3,II-III,-3.66 ft,-,Clay,-,-,-,fragment,-,-,TAG:L,1,Poor,Y,R/L,MS,8,8,1.0,0.75,,25.4,19.1,0,+090-740-220-055-001-741-500-705+,ref:2068.1
2072.1,L-129,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01838(T025) CLXIII-E1,-,Layer 3,II-III,-2.75 ft,-,Clay,-,-,-,fragment,-,-,TAG,1,Poor,Y,R/L,MS,8,8,0.75,0.5,,19.1,12.7,0,+090-740-220-055-001-741-500-705+,ref:2068.1
2073.1,L-130,Gujarat/Kutch,Lothal,--,--,--,01891179,-,-,-,- -,-,Clay,-,-,-,fragment,Bull1,-,TAG,1,Fair,Y,R/L,IT,3,3,,,,0,0,0,+236-002-861+,rava-nAman,"O roarer's[√रु अच्] sign[RV]"
2074.1,L-131,Gujarat/Kutch,Lothal,--,--,--,02421,-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG,1,Poor,Y,R/L,IT,3,3,,,,0,0,0,+236-002-861+,ref:2073.1
2075.1,L-132,Gujarat/Kutch,Lothal,--,--,--,01839(T087),-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG,1,Good,N,R/L,??,2+?,1,,,,0,0,0,+226-000[
2076.1,L-133,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01880(T015) CLXIII-B1,-,Layer 2,II-III,-3.05 ft,-,Clay,-,-,-,fragment,Bull1,-,TAG,1,Poor,?,R/L,UC,2+?,2,1.5,0.75,,38.1,19.1,0,]002-861+
2077.1,L-134,Gujarat/Kutch,Lothal,--,--,--,01887(T060),-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG,1,Poor,Y,R/L,IT,6,6,1.5,0.75,,38.1,19.1,0,+520-233-220-240-002-617+,nanu-amam mana,"Surely[RV], Respect[√मन् लोट्] power[RV][ननु अम = नन्व]"
2078.1,L-136,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01854(T014) CLXIII-A4,-,Layer 2,III,-2.5 ft,-,Clay,Red,-,-,fragment,Bull1,SAN,TAG,1,Poor,?,R/L,UC,2+?,2,1.5,0.75,,38.1,19.1,0,]002-617+
2079.1,L-137,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01926(T016) CLXIII-B2,-,Layer 2,II-III,-2.5 ft,-,Clay,-,-,-,fragment,Bull1,-,TAG,1,Poor,N,R/L,??,4+?,2,1.4,1.0,,35.6,25.4,0,]000-000-002-820+
2080.1,L-138,Gujarat/Kutch,Lothal,--,--,--,01841(T045),-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG:L,1,Poor,N,-,??,4+?,3,2,1.6,,50.8,40.6,0,+520-070-002-000[
2081.1,L-139,Gujarat/Kutch,Lothal,--,--,--,01852(T065),-,-,-,- -,-,Clay,Red,-,-,fragment,-,-,TAG,1,Poor,?,R/L,UC,5+?,5,1,0.5,,25.4,12.7,0,]390-590-032-002-880[
2082.1,L-140,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01879(T012) CLXIII-A2,-,Layer 2,III,-2.6 ft,-,Clay,-,-,-,fragment,Bull1,SAN,TAG,1,Poor,N,R/L,??,5,2,1.1,0.9,,27.9,22.9,0,+151-740-000-000-000+
2083.1,L-141,Gujarat/Kutch,Lothal,SRG 3J 5,--,--,13881(T034) CLXIV-A,-,Layer 4,III,-2 ft,-,Clay,-,-,-,complete,Bull1,SAN,TAG,1,Fair,N,R/L,??,6,4,2.5,2.5,,63.5,63.5,0,+740-552-031-700-000-000+
2084.1,L-142,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01831(T005) CLXII-B,-,Layer 2,III,-2.4 ft,-,Clay,-,square,-,complete,Bull1,?AN,TAG:P,1,Poor,Y,R/L,IM,5,5,1.36,,,34.5,0,0,+140-015-001-031-692+,kA-apaTa,"O roaring[√कै अच्] wanderer[आपति RV]"
2085.1,L-143,Gujarat/Kutch,Lothal,--,--,--,01878,-,-,-,- -,-,-,-,-,-,chipped,Bull1,-,TAG,1,Poor,Y,R/L,SP,6,6,,,,0,0,0,+740-388-220-004-060-920+,dama camavan,"O Subduer[√दम्], O consumer[√चम् मतुप्]"
2086.1,L-144,Gujarat/Kutch,Lothal,--,--,--,06742(T037),-,-,-,- -,-,Clay,-,-,-,slightly chipped,Bull1,SAN,TAG,1,Poor,N,R/L,??,4+?,3,2.25,1.25,,57.2,31.8,0,+320-706-000-220[
2087.1,L-145,Gujarat/Kutch,Lothal,--,--,--,1980/5C,-,-,-,- -,-,-,-,-,-,fragment,Bull1,-,TAG,1,Poor,Y,R/L,IM,4,4,,,,0,0,0,+390-415-002-550+,aSvatara,mule[AV]
2088.1,L-146,Gujarat/Kutch,Lothal,SRG 3L 5,--,--,13191(T001) CLXI-E,-,Layer 8,IV,-0.9 ft,-,Clay,-,-,-,fragment,Bull1,-,TAG:O,1,Poor,Y,R/L,SS,3,3,1.75,1.0,,44.5,25.4,0,+520-033-705+,ref:1112.1
2089.1,L-147,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01998CLXIII-A3,-,Layer 2,III,-3.3 ft,-,Clay,-,-,-,complete,Bull1,SAN,TAG,1,Poor,N,R/L,??,4,2,,,,0,0,0,+269-031-000-000+
2090.1,L-148,Gujarat/Kutch,Lothal,--,--,--,02498(T074),-,-,-,- -,-,Clay,-,-,-,fragment,Bull1,SAN,TAG,1,Poor,N,R/L,??,4+?,2,1.25,1,,31.8,25.4,0,]000-000-060-820+
2091.1,L-149,Gujarat/Kutch,Lothal,--,--,--,03466(T039),-,-,-,- -,-,Clay,-,-,-,fragment,Bull1,SAN,TAG,1,Poor,N,R/L,??,3+?,1,2.5,1.25,,63.5,31.8,0,]000-798-000+
2092.1,L-153,Gujarat/Kutch,Lothal,SRG 2E 2,--,--,03282CLXIII-B3,-,Layer 4,IV,-2 ft,-,Clay,-,-,-,fragment,Bull1,-,TAG,1,Poor,?,-,UC,1+?,1,,,,0,0,0,]838+,ref:34.1
2093.1,L-161,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01830(T002) CLXI-F,-,Layer 2,II-III,-2.0 ft,-,Clay,-,square,-,slightly chipped,Elep,None,TAG:B,1,Fair,Y,R/L,IT,4,4,1.8,1.6,,45.7,40.6,0,+740-048-002-817+,rava-aha-Ana,"O Roarer[√रु अच्], face[NBD] of the day[RV]"
2094.1,L-162,Gujarat/Kutch,Lothal,--,--,--,01836(T062 ?) ,-,-,-,- -,-,Clay,-,-,-,slightly chipped,Elep,None,TAG:B,1,Fair,Y,R/L,IT,4,4,1.5,1,,38.1,25.4,0,+740-048-002-817+,ref:2093.1
2095.1,L-163,Gujarat/Kutch,Lothal,--,--,--,01861(T057),-,-,-,- -,-,Clay,-,-,-,fragment,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,2,1.16,,50.8,29.5,0,+740-048-002-817+,ref:2093.1
2096.1,L-164,Gujarat/Kutch,Lothal,--,--,--,01864(T055),-,-,-,- -,-,Clay,-,square,-,fragment,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,1.5,1.16,,38.1,29.5,0,+740-048-002-817+,ref:2093.1
2097.1,L-165,Gujarat/Kutch,Lothal,--,--,--,01759(T084),-,-,-,- -,-,Clay,-,square,-,chipped,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,1.5,0.75,,38.1,19.1,0,+740-048-002-817+,ref:2093.1
2098.1,L-166,Gujarat/Kutch,Lothal,--,--,--,01831,-,-,-,- -,-,-,-,square,-,chipped,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,,,,0,0,0,+740-048-002-817+,ref:2093.1
2099.1,L-167,Gujarat/Kutch,Lothal,--,--,--,01865(T063),-,-,-,- -,-,Clay,-,-,-,chipped,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,1.25,1,,31.8,25.4,0,+740-048-002-817+,ref:2093.1
2100.1,L-168,Gujarat/Kutch,Lothal,--,--,--,01868(T052),-,-,-,- -,-,Clay,-,square,-,fragment,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,2,1,,50.8,25.4,0,+740-048-002-817+,ref:2093.1
2101.1,L-169,Gujarat/Kutch,Lothal,--,--,--,01869(T054),-,-,-,- -,-,Clay,-,square,-,chipped,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,1.5,1,,38.1,25.4,0,+740-048-002-817+,ref:2093.1
2102.1,L-170,Gujarat/Kutch,Lothal,--,--,--,01863(T56),-,-,-,- -,-,Clay,-,-,-,fragment,Elep,None,TAG:B,1,Poor,Y,R/L,IT,4,4,1.5,1,,38.1,25.4,0,+740-048-002-817+,ref:2093.1
2103.1,L-179,Gujarat/Kutch,Lothal,--,--,--,01885(T069),-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG,1,Poor,N,R/L,??,3+?,1,1.8,1,,45.7,25.4,0,]740-000-000+
2104.1,L-180,Gujarat/Kutch,Lothal,--,--,--,01874(T089),-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG,1,Poor,N,R/L,??,4+?,3,,,,0,0,0,+740-100-140-000[
2105.1,L-181,Gujarat/Kutch,Lothal,--,--,--,01876B4302,-,-,-,- -,-,-,-,-,-,fragment,-,-,TAG,1,Poor,N,R/L,??,3+?,2,,,,0,0,0,+226-415-000[
2106.1,L-182,Gujarat/Kutch,Lothal,--,--,--,01872(T049),-,-,-,- -,-,Clay,-,-,-,fragment,-,-,TAG,1,Poor,?,-,UC,3+?,3,1.75,0.5,,44.5,12.7,0,+617-899-700[
2107.1,L-183,Gujarat/Kutch,Lothal,--,--,--,03746(T091),-,-,-,- -,-,Clay,Black,-,-,fragment,-,-,TAG,1,Poor,?,-,UC,3+?,3,,,,0,0,0,]717-705-002[
2108.1,L-184,Gujarat/Kutch,Lothal,--,--,--,01872,-,-,-,- -,-,Clay,Red,-,-,fragment,-,-,TAG,1,Poor,?,R/L,UC,2+?,2,,,,0,0,0,]151-740[
2109.1,L-187,Gujarat/Kutch,Lothal,--,--,--,01834,-,-,-,- -,-,Clay,Yellow,-,-,fragment,-,-,TAG,1,Poor,?,-,UC,1+?,1,,,,0,0,0,]837+
2110.1,L-188,Gujarat/Kutch,Lothal,SRG 2B 1y,--,--,03694(T022) CLXIII-D1,-,Layer 3,III,-1.66 ft,-,Clay,-,-,-,fragment,-,-,TAG,3,Poor,N,R/L,??,2+?,1,1.25,0.75,,31.8,19.1,0,+740-000[
2110.2,L-188,Gujarat/Kutch,Lothal,SRG 2B 1y,--,--,03694(T022) CLXIII-D1,-,Layer 3,III,-1.66 ft,-,Clay,-,-,-,fragment,-,-,TAG,3,Poor,N,R/L,??,2+?,1,1.25,0.75,,31.8,19.1,0,+520-000[
2110.3,L-188,Gujarat/Kutch,Lothal,SRG 2B 1y,--,--,03694(T022) CLXIII-D1,-,Layer 3,III,-1.66 ft,-,Clay,-,-,-,fragment,-,-,TAG,3,Poor,N,R/L,??,2+?,1,1.25,0.75,,31.8,19.1,0,+033-000[
2111.1,L-189,Gujarat/Kutch,Lothal,SRG 3GX 10,--,-GX 10,01895CLXIII-F,-,Layer 3,II-III,-3.33 ft,-,Clay,-,-,-,fragment,-,-,TAG,4,Poor,N,R/L,??,4+?,3,,,,0,0,0,+090-740-220-000[
2111.2,L-189,Gujarat/Kutch,Lothal,SRG 3GX 10,--,-GX 10,01895CLXIII-F,-,Layer 3,II-III,-3.33 ft,-,Clay,-,-,-,fragment,-,-,TAG,4,Poor,N,R/L,??,3+?,0,,,,0,0,0,+000-000-000[
2112.1,L-190,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01870(T029) CLXIV-E2,-,Layer 3,II-III,-3.33 ft,-,Clay,-,-,-,fragment,-,-,TAG,3,Poor,Y,R/L,MS,8,8,2.1,1.0,,53.3,25.4,0,+090-740-220-055-001-741-500-705+,ref:2068.1
2112.2,L-190,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01870(T029) CLXIV-E2,-,Layer 3,II-III,-3.33 ft,-,Clay,-,-,-,fragment,-,-,TAG,3,Poor,N,R/L,??,6+?,3,2.1,1.0,,53.3,25.4,0,+000-000-000-002-920-317[
2112.3,L-190,Gujarat/Kutch,Lothal,SRG 3GX 10,--,--,01870(T029) CLXIV-E2,-,Layer 3,II-III,-3.33 ft,-,Clay,-,-,-,fragment,-,-,TAG,3,Poor,?,-,UC,1+?,1,2.1,1.0,,53.3,25.4,0,]880+
2113.1,L-191,Gujarat/Kutch,Lothal,--,--,--,01884(T066),-,-,-,- -,-,Clay,Red,-,-,fragment,-,-,TAG,2,Poor,Y,R/L,MS,8,8,1.5,7.5,,38.1,190.5,0,+090-740-220-055-001-741-500-705+,ref:2068.1
2113.2,L-191,Gujarat/Kutch,Lothal,--,--,--,01884(T066),-,-,-,- -,-,Clay,Red,-,-,fragment,-,-,TAG,2,Poor,?,R/L,UC,3+?,3,1.5,7.5,,38.1,190.5,0,]235-002-861+
2114.1,L-192,Gujarat/Kutch,Lothal,--,--,--,01857,-,-,-,- -,-,-,-,square,-,chipped,Bull1,-,TAG,1,Poor,N,R/L,??,4,1,,,,0,0,0,+000-000-892-000+
